time,value
14:31:00,96
14:32:00,96
14:33:00,94
14:34:00,95
14:35:00,110
14:36:00,113
14:37:00,107
14:38:00,97
14:39:00,89
14:40:00,86
14:41:00,87
14:42:00,85
14:43:00,86
14:44:00,86
14:45:00,87
14:46:00,84
14:47:00,86
14:48:00,84
14:49:00,87
14:50:00,89
14:51:00,86
14:52:00,91
14:53:00,89
14:54:00,87
14:55:00,89
14:56:00,90
14:57:00,88
14:58:00,88
14:59:00,88
15:00:00,90
15:02:00,93
15:04:00,93
15:05:00,95
15:06:00,91
15:07:00,103
15:08:00,109
15:09:00,114
15:10:00,114
15:11:00,108
15:12:00,98
15:13:00,95
15:14:00,97
15:15:00,100
15:16:00,103
15:17:00,103
15:18:00,96
15:19:00,95
15:20:00,107
15:21:00,107
15:22:00,107
15:23:00,102
15:24:00,92
15:25:00,94
15:26:00,102
15:27:00,105
15:28:00,103
15:29:00,107
15:30:00,110
15:31:00,102
15:32:00,93
15:33:00,93
15:34:00,93
15:35:00,92
15:36:00,91
15:37:00,90
15:38:00,89
15:39:00,86
15:40:00,87
15:41:00,85
15:42:00,86
15:43:00,88
15:44:00,86
15:45:00,88
15:46:00,86
15:47:00,85
15:48:00,85
15:49:00,86
15:50:00,88
15:51:00,90
15:52:00,87
15:53:00,86
15:54:00,86
15:55:00,88
15:56:00,90
15:57:00,92
15:58:00,94
15:59:00,107
16:00:00,101
16:01:00,102
16:02:00,109
16:03:00,108
16:04:00,107
16:05:00,108
16:06:00,110
16:07:00,103
16:08:00,99
16:09:00,96
16:10:00,94
16:11:00,95
16:12:00,78
16:13:00,85
16:14:00,85
16:15:00,87
16:16:00,83
16:17:00,83
16:18:00,86
16:19:00,89
16:20:00,90
16:21:00,91
16:22:00,92
16:23:00,88
16:24:00,86
16:25:00,85
16:26:00,87
16:27:00,99
16:28:00,104
16:29:00,98
16:30:00,92
16:31:00,102
16:32:00,96
16:33:00,93
16:34:00,93
16:35:00,95
16:36:00,93
16:37:00,96
16:38:00,98
16:39:00,88
16:40:00,81
16:41:00,83
16:42:00,68
16:43:00,79
16:44:00,89
16:45:00,91
16:46:00,90
16:47:00,88
16:48:00,83
16:49:00,86
16:50:00,88
16:51:00,88
16:52:00,87
16:53:00,91
16:54:00,97
16:55:00,97
16:56:00,84
16:57:00,79
16:58:00,82
16:59:00,94
17:00:00,101
17:01:00,96
17:02:00,101
17:03:00,95
17:04:00,93
17:05:00,96
17:06:00,96
17:07:00,95
17:08:00,92
17:09:00,101
17:10:00,106
17:11:00,106
17:12:00,104
17:13:00,105
17:14:00,105
17:15:00,98
17:16:00,96
17:17:00,88
17:18:00,84
17:19:00,84
17:20:00,84
17:21:00,79
17:22:00,87
17:23:00,111
17:24:00,102
17:25:00,101
17:26:00,96
17:27:00,100
17:28:00,96
17:29:00,91
17:30:00,91
17:31:00,93
17:32:00,95
17:33:00,101
17:34:00,104
17:35:00,98
17:36:00,92
17:37:00,87
17:38:00,85
17:39:00,86
17:40:00,86
17:41:00,86
17:42:00,85
17:43:00,89
17:44:00,90
17:45:00,88
17:46:00,88
17:47:00,88
17:48:00,95
17:49:00,92
17:50:00,89
17:51:00,92
17:52:00,92
17:53:00,95
17:54:00,92
17:55:00,93
17:56:00,102
17:57:00,108
17:58:00,103
18:09:00,47
18:10:00,57
18:11:00,69
18:12:00,80
18:13:00,89
18:14:00,55
18:15:00,62
18:16:00,69
18:17:00,63
18:18:00,73
18:19:00,88
18:20:00,112
18:21:00,108
18:22:00,98
18:23:00,103
18:24:00,101
18:25:00,97
18:26:00,98
18:27:00,95
18:28:00,97
18:29:00,97
18:30:00,94
18:31:00,97
18:32:00,104
18:33:00,127
18:34:00,125
18:35:00,104
18:36:00,101
18:37:00,101
18:38:00,105
18:39:00,104
18:40:00,104
18:41:00,102
18:42:00,100
18:43:00,101
18:44:00,109
18:45:00,110
18:46:00,104
18:47:00,105
18:48:00,105
18:49:00,105
18:50:00,103
18:51:00,104
18:52:00,121
18:53:00,118
18:54:00,112
18:55:00,107
18:56:00,115
18:57:00,121
18:58:00,123
18:59:00,110
19:00:00,101
19:01:00,101
19:02:00,98
19:03:00,99
19:04:00,97
19:05:00,109
19:06:00,137
19:07:00,126
19:08:00,113
19:09:00,106
19:10:00,103
19:11:00,100
19:13:00,96
19:14:00,97
19:15:00,115
19:16:00,111
19:17:00,100
19:18:00,94
19:19:00,94
19:20:00,97
19:21:00,95
19:22:00,94
19:23:00,89
19:24:00,92
19:25:00,109
19:26:00,117
19:27:00,116
19:28:00,119
19:29:00,115
19:30:00,105
19:31:00,92
19:32:00,91
19:33:00,94
19:34:00,94
19:35:00,94
19:36:00,94
19:37:00,95
19:38:00,95
19:39:00,94
19:40:00,93
19:41:00,96
19:42:00,93
19:43:00,94
19:44:00,94
19:45:00,95
19:46:00,94
19:47:00,93
19:48:00,92
19:49:00,91
19:50:00,92
19:51:00,91
19:52:00,92
19:53:00,90
19:54:00,91
19:55:00,94
19:56:00,95
19:57:00,94
19:58:00,93
19:59:00,92
20:00:00,92
20:01:00,91
20:02:00,91
20:03:00,92
20:04:00,100
20:05:00,102
20:06:00,100
20:07:00,97
20:08:00,93
20:09:00,95
20:10:00,95
20:11:00,96
20:12:00,95
20:13:00,94
20:14:00,96
20:15:00,94
20:16:00,94
20:17:00,93
20:18:00,91
20:19:00,92
20:20:00,92
20:21:00,96
20:22:00,92
20:23:00,88
20:24:00,94
20:25:00,106
20:26:00,83
20:27:00,87
20:28:00,86
20:29:00,87
20:30:00,82
20:31:00,85
20:32:00,86
20:33:00,87
20:34:00,88
20:35:00,86
20:36:00,84
20:37:00,84
20:38:00,85
20:39:00,79
20:40:00,81
20:41:00,84
20:42:00,83
20:43:00,81
20:44:00,88
20:45:00,82
20:46:00,80
20:47:00,82
20:48:00,81
20:51:00,83
20:52:00,84
20:53:00,92
20:54:00,90
20:55:00,90
20:56:00,89
20:57:00,88
20:58:00,88
20:59:00,87
21:00:00,88
21:01:00,85
21:02:00,86
21:03:00,84
21:04:00,84
21:05:00,85
21:06:00,84
21:07:00,84
21:08:00,86
21:09:00,80
21:10:00,83
21:11:00,110
21:12:00,105
21:13:00,98
21:14:00,99
21:15:00,100
21:16:00,94
21:17:00,92
21:18:00,92
21:19:00,92
21:20:00,87
21:21:00,91
21:22:00,91
21:23:00,89
21:24:00,91
21:25:00,87
21:26:00,90
21:27:00,87
21:28:00,86
21:29:00,85
21:30:00,85
21:31:00,84
21:32:00,85
21:33:00,85
21:34:00,155
21:35:00,145
21:36:00,130
21:37:00,121
21:38:00,112
21:39:00,104
21:40:00,93
21:41:00,90
21:42:00,89
21:43:00,86
21:44:00,85
21:45:00,85
21:46:00,84
21:47:00,89
21:48:00,87
21:49:00,85
21:50:00,82
21:51:00,82
21:52:00,80
21:53:00,82
21:54:00,80
21:55:00,82
21:56:00,85
21:57:00,96
21:58:00,107
21:59:00,92
22:00:00,80
22:01:00,76
22:02:00,78
22:03:00,81
22:04:00,80
22:05:00,78
22:06:00,79
22:07:00,81
22:08:00,81
22:09:00,81
22:10:00,80
22:11:00,79
22:12:00,79
22:13:00,78
22:14:00,80
22:15:00,82
22:16:00,80
22:17:00,78
22:18:00,81
22:19:00,82
22:20:00,79
22:21:00,76
22:22:00,78
22:23:00,77
22:24:00,80
22:25:00,81
22:26:00,80
22:27:00,77
22:28:00,78
22:29:00,78
22:30:00,77
22:31:00,78
22:32:00,80
22:33:00,79
22:34:00,81
22:35:00,81
22:36:00,81
22:37:00,80
22:38:00,81
22:39:00,78
22:40:00,80
22:41:00,81
22:42:00,83
22:43:00,82
22:44:00,83
22:45:00,81
22:46:00,81
22:47:00,80
22:48:00,83
22:49:00,83
22:50:00,81
22:51:00,81
22:52:00,80
22:53:00,81
22:54:00,82
22:55:00,84
22:56:00,82
22:57:00,82
22:58:00,80
22:59:00,80
23:00:00,83
23:01:00,81
23:02:00,82
23:03:00,80
23:04:00,81
23:05:00,81
23:06:00,81
23:07:00,81
23:08:00,83
23:09:00,82
23:10:00,81
23:11:00,81
23:12:00,79
23:13:00,80
23:14:00,81
23:15:00,79
23:16:00,80
23:17:00,79
23:18:00,78
23:19:00,79
23:20:00,78
23:21:00,80
23:22:00,82
23:23:00,78
23:24:00,77
23:25:00,79
23:26:00,79
23:27:00,80
23:28:00,81
23:29:00,77
23:30:00,78
23:31:00,78
23:32:00,77
23:33:00,79
23:34:00,81
23:35:00,79
23:36:00,78
23:37:00,80
23:38:00,78
23:39:00,79
23:40:00,83
23:41:00,104
23:42:00,114
23:43:00,83
23:44:00,75
23:45:00,74
23:46:00,72
23:47:00,74
23:48:00,75
23:49:00,75
23:50:00,77
23:51:00,76
23:52:00,75
23:53:00,74
23:54:00,75
23:55:00,75
23:56:00,77
23:57:00,76
23:58:00,76
23:59:00,77
